_id;app;appVersion;reviewText;author;date;ratingStars;ArDoc classification;Preclassification;Subclassification
57291341507c69054da8e457;Pixel Dungeon;1.9.2a;Awesome New maps every time! And only takes up 4mb. How do you do this?;Bartek JamrÌ_z;26.04.16;5;INFORMATION_SEEKING;RESSOURCES;MEMORY
57290e48507c69054da8df0b;A Comic Viewer;1.4.1.4;Not good at all. Literally crashes all the time after viewing 10-12 pages of a comic book. And I have like 500 MB of memory free on the tablet.;Vincent Desrosiers;08.10.13;1;OTHER;RESSOURCES;MEMORY
57290e4b507c69054da8df0e;A Comic Viewer;1.4.1.4;Won't load any files I have 2GB of memory on this tablet and it's repeatedly telling me that I don't have enough memory to load a 30 MB file. Moon reader has no issues doing just that.;Rhiannon Owens;04.10.13;1;PROBLEM_DISCOVERY;RESSOURCES;MEMORY
5729c1c3507c690b8e0bd599;Clip Stack ‰ÏÒ Clipboard Manager;01.07.06;Great app. Very useful Just wondering why does it take 60mb of my device ram memory :(;A Google User;09.12.15;4;OTHER;RESSOURCES;MEMORY
572912c3507c69054da8e3f4;MultiPicture Live Wallpaper;0.6.11;RAM Sucker This tiny app reduces my over 500 mb RAM to below 200. Deleting.;Realgrande;15.12.14;1;OTHER;RESSOURCES;MEMORY
57291dac507c69054da8ee4a;Muzei Live Wallpaper;02.01.01;High Memory Usage Great app, but uses 85-120mb of ram, even with blur and dim off. Needs to always be in memory, so really not ideal.;Sarel Jacobs;25.03.16;2;INFORMATION_GIVING;RESSOURCES;MEMORY
57291dd2507c69054da8ee7b;Muzei Live Wallpaper;02.01.01;Uses waaaayy too much ram than I thought I thought this was just a light live wallpaper but someone pointed out it was using 70mb idle wtf.;Vince FTW;17.02.16;1;OTHER;RESSOURCES;MEMORY
57291ee3507c69054da8efc3;Wally;01.06.01;Stop!! Stop making me download tons of amazing wallpapers! My phone ran out of memory :P;Mohannad Argha;19.09.15;5;OTHER;RESSOURCES;MEMORY
57290f6b507c69054da8dfec;A Comic Viewer;1.4.1.4;Refuses to display image It says I'm low on memory when reading cbr files and therefore refuses to display more pages. Although it recommends to unpack the file, I still think, that the app should be written better so this wouldn't happen.;A Google User;23.10.12;1;FEATURE_REQUEST;RESSOURCES;MEMORY
57290d8d507c69054da8de14;A Comic Viewer;1.4.1.4;THE FUNKY ERROR MSG CANT READ MY COMICS BECAUSE OF THIS FUNKY MEMORY ERROR MESSAGE.;Mariana Dias;25.04.16;2;INFORMATION_GIVING;RESSOURCES;MEMORY
57290d96507c69054da8de24;A Comic Viewer;1.4.1.4;Generally, I find that this is the best comic reader available. Aside from a few bugs mentioned by others (memory issue, occasional crashes), the only other issue is that the swipe isn't as intuitive as I'd prefer. A little too much effort is required to turn the page, so I don't read for as long as I'd want.;Athena Dykman;24.01.16;4;INFORMATION_GIVING;RESSOURCES;MEMORY
57290dba507c69054da8de5b;A Comic Viewer;1.4.1.4;It is good when it works Low memory issues... Don't give me that crap... I have like 2gigs of free RAM ... Fix that and I will give 5;Govardhan KJ;13.01.15;4;INFORMATION_GIVING;RESSOURCES;MEMORY
57291bec507c69054da8ec73;AntennaPod;1.5.2.0;Best I've found Great app. Great price, better than any paid ones I've tried. Good interface, all the features I need. Simple easy settings, auto download and queueing. Still finding progress bars don't track, and speed change not working correctly.;Josh Melvin;19.04.16;4;PROBLEM_DISCOVERY;PRICING;PRICE
57291a06507c69054da8eaaf;AnkiDroid Flashcards;02.05.04;The best of best. I been using Ankidroid on my android cell phone for quite a while. Just wish i could use it on my ipad air 2 either free or in a more reasonable price as well! Still hopin for that to happen. ''Just one thing the deck setting needs to be added to is an option in which I could choose the number of new cards I wish to study everyday per deck separately. '' for now changing the number of new cards works for all decks together, not each separately. Thank you!;Raha RX;26.12.15;5;OTHER;PRICING;PRICE
572914ec507c69054da8e5e2;Pixel Dungeon;1.9.2a;Fantastic! Pixel Dungeon is one of the best mobile games I've played! It has beautiful retro aesthetics, and very well designed roguelike gameplay! The masterful use of procedural generation blows the replay value through the roof, and did I mention that this great game is completely free? That's right. Completely. No upfront price, and no ingame purchases. None of that. You are given the option to donate $5, but that's it!;Joseph Ware;09.12.15;5;OTHER;PRICING;PRICE
57291949507c69054da8e9eb;Signal Private Messenger;3.15.2;Nice alternative nice price;Alfonso Perez;12.04.16;5;OTHER;PRICING;PRICE
57291146507c69054da8e233;Abstract Art;01.01.03;Just brilliant So simple, but so perfect. Mother 2 is my favorite game of all time. If you could add Mother 3 characters/enemies, whether it's in this wallpaper as a update or a separate app, I'd happy pay a buck or two for it. :);Anthony Schaaf;29.06.13;5;OTHER;PRICING;PRICE
57291184507c69054da8e282;MultiPicture Live Wallpaper;0.6.11;Perfect, simple and works great Even many plugins, you can get pictures from panoramio near you whiteout doing nothing... Obviously paid donation cheap version, it worth less than 2 bucks...;Nestor Lobo;05.02.16;5;OTHER;PRICING;PRICE
57291d40507c69054da8edf8;SeriesGuide;29.0.4;The BEST app for tracking the shows you watch! I can't recommend this app highly enough, both its design and function are top notch! Nice, visually appealing user friendly graphic interface, with a seemingly gigantic database of shows...I easily found and added everything I searched for, and I watch A LOT of different stuff! I strongly recommend spending the extra couple of bucks to get the 'pro' version of this app called SeriesGuide X. It adds several incredibly useful features including additional widgets and upcoming show notifications.;Mara Zeman;07.04.16;5;OTHER;PRICING;PRICE
57291b93507c69054da8ebf0;Simon Tatham's Puzzles;2016-01-13-0847-1d9d6cb;No frills, just good. I have my favourites that I keep going back to again and again. There are lots of puzzles for every ability, and no ads anywhere! It really is a bare-bones proposition. The help is a text file, and there are no hints. If you're stuck, you can always jump to the solution. That's not a hint, but it can help you determine techniques. I would be willing to contribute a couple dollars for this app.;Christopher Newell;02.05.16;5;OTHER;PRICING;PRICE
572919ab507c69054da8ea35;AnkiDroid Flashcards;02.05.04;I like this app but there are a few things I wish I could change. I wish I could see all of my cards in a deck in a list so I could choose which to look at. I wish I could make decks on my computer and there were a way to synch them on my phone through an account. I wish the push notifications would send when cards are due, and not only when I actually open the app. What use is that? I wish the push notifications didn't resend any time my screen turns off in the middle of studying a deck. I wish there were some pre-made decks for students in popular subjects such as anatomy or psychology or languages. Maybe charge a dollar for access to pre made decks. It would really be worth it, because making flashcards for anatomy consumes way more time than I can afford, really, but I have to do it.;Gillian Crocca Photography;04.03.16;3;OTHER;PRICING;PRICE
5729c251507c690b8e0bd61b;ConnectBot;01.08.06;The latest update from this week is the worst one I've ever seen, it makes the app usage basically not possible. Please return the previous version it worked. Now it does not allow self signed certificate keys, which means you cannot connect it to any hardware device which do not have external certificates, especially home routers. Who will pay hundreds or thousands dollars for a certificate to connect to home router??????;Svetoslav Savov;29.08.15;1;OTHER;PRICING;PRICE
572916ca507c69054da8e762;CatLog;01.06.00;Stop looking elsewhere Of the logcat apps I've used, this is the best, line numbering, highlighting, filtering logs, saved output... definitely worth the donation.;Ralph Miranda;19.03.15;5;OTHER;PRICING;PRICE
572910f5507c69054da8e1ce;Abstract Art;01.01.03;The best Thie cranks my nostalgia level to 11. This live wallpaper works flawlessly on my note 4. I loved it so much I donated 1$ to the creater :);David Geduld;05.01.15;5;OTHER;PRICING;PRICE
57291353507c69054da8e470;Pixel Dungeon;1.9.2a;best mobile RPG this game is really really hard, but fun too. There is a Steam version for $5 which is a very basic PC port. I bought that version too as a way of donating to the developers and I highly recommend you download this game.;James McDonald;15.04.16;5;OTHER;PRICING;PRICE
5729136f507c69054da8e492;Pixel Dungeon;1.9.2a;Great game I Donated 5$. Please do so if you realize that you play this game often without seeing ads or having to pay for ad ons;Ryan Martinez-Music and such;29.03.16;4;OTHER;PRICING;PRICE
5729148b507c69054da8e59f;Pixel Dungeon;1.9.2a;What's the point? I willing 'donated' $5 thinking I would unlock some extra content, or even the option to SAVE my progress. This is a fun FREE game, but I genuinely do feel cheated out of my money. Bottom line, fun game but not worth the $5 as there is no added content /value.;Akoni Kline;27.12.15;2;OTHER;PRICING;PRICE
5729160d507c69054da8e685;BatteryBot Battery Indicator;9.0.1;Good simple app. I upgraded to the pro model but nothing changed.I'm not a complainer but i expect to receive what i buy.I'm not angry because maybe it was just an oversight.I just thought i would inform you in case it happen to someone else.The older model is still very good.Keep up the good work.;Albert Williams;07.09.15;4;FEATURE_REQUEST;PRICING;LICENSING
57291b03507c69054da8eb8e;Financius - Expense Manager;0.19.7;Best so far and meets my needs I've tested at least 20 different expense manager apps and this one has met my needs so far. I wonder how i can upgrade to the paid version and what features can I enjoy with the paid one?;Louie Mendoza;30.06.15;4;FEATURE_REQUEST;PRICING;LICENSING
5729bd67507c690b8e0bd16c;Turbo Editor ( Text Editor );2.4;Beautiful app Fully functional, bug free. Like to see FTP support and compiler option for PERL & PHP. Will pay for it of course;Anand Betanabhotla;02.05.16;4;OTHER;PRICING;LICENSING
5729c0c8507c690b8e0bd47a;Amaze File Manager;3.0.1;The Most Beautiful Thing Ever I'm not even kidding. Its the most beautiful thing ever! Thank you for saving me a few bucks from buying Solid Explorer!! You are the best. I hope you don't change ^_^;Ryan Gonzales;03.03.16;5;OTHER;PRICING;LICENSING
5729bd6f507c690b8e0bd173;Turbo Editor ( Text Editor );2.4;License gone I bought this as at the time it was the best editor, when I was reinstalling my phone I couldn't get back the full version that I had bought, so I was tricked into making a donation for the full version which didn't work. So basically I have paid for this app twice and I won't be giving you anymore money, if you want me to assess the app as a proficient web dev then give me my license back and I will write another review. I am quite sure it was the devs who deleted my licence between versions and not my er;simon giugni;23.04.16;1;OTHER;PRICING;LICENSING
57291014507c69054da8e0a0;Xabber;1.0.30;Great for Openfire Played around with other pm clients and this was the best on my LGG3. I definitely would recommend. Liked it so much I paid the $3 for the VIP version.;Bobby French;04.10.15;5;OTHER;PRICING;LICENSING
57290f3a507c69054da8dfcf;A Comic Viewer;1.4.1.4;No menu button Seems like a good app. I paid for the premium and I can't even bring up a menu.;Bobby Barna;01.12.12;2;INFORMATION_GIVING;PRICING;LICENSING
57290e6d507c69054da8df2a;A Comic Viewer;1.4.1.4;I have a new nexus tablet and paid for the no ads version of this app. It only views about 20% of comics I attempt to open. Do not waste precious memory on this defective app. Use perfect viewer, it is appropriately named and has yet to give me a memory error. You have been warned.;Laura Mallory;23.08.13;1;OTHER;PRICING;LICENSING
572910ff507c69054da8e1df;Abstract Art;01.01.03;Perfection! Works flawlessly on my Moto G. Would gladly have paid for this, but to my surprise it's free! Thanks for the great app!;Steven Ringler;31.08.14;5;OTHER;PRICING;LICENSING
57291154507c69054da8e245;Abstract Art;01.01.03;Deserves no less than 5 stars There is a paid version. I can't imagine it could be any better than this. This is all I want in an earthbound live wallpaper. I'm going to now make a go launcher icon pack so that my contacts, aps, sms and camera are Ness, Paula Jeff and Poo. There is just one user who gave less that 5 stars. We should paint him blue.;A Google User;27.01.13;5;OTHER;PRICING;LICENSING
57291692507c69054da8e715;Bubble level;02.01.02;I figured out a way to calibrate it! Take a piece of foam larger than your phone/tablet. (I used 1' Styrofoam insulation) Float the foam in a bowl or your sink full of water. Place your phone on top of the foam and wait until it stops moving.......press calibrate. It should be fairly accurate at that point. I have a Samsung S2x with a battery that bulges out at the back and it was the only way I could figure out how to get level with it. Simple but useful app. Thanks. Edit- Decided to buy the 'Pro Version' Worth the $2 (Canadian :-) );Paul Kaye;24.04.16;5;OTHER;PRICING;LICENSING
57291641507c69054da8e6bf;Autostarts;01.09.07;Does not work for for Facebook, waste of money.;Lino Veiga;23.10.15;1;PROBLEM_DISCOVERY;PRICING;LICENSING
572914c2507c69054da8e5c8;Pixel Dungeon;1.9.2a;Such a good game! You know something's good when there's a gajillion spinoffs of it. This is one of the few app games that care more about having fun than making money. Definitely try it out, you have nothing to lose!;Shar xD;18.12.15;5;INFORMATION_GIVING;PRICING;LICENSING
5729135a507c69054da8e475;Pixel Dungeon;1.9.2a;Completely free, completely awesome. No ads, continually updated,great fun. A perfect roguelike for your Android device. Really do consider donating to this Dev,the game is worth a few quid at least and he gives it away 100% free with no ads or microtransactions at all.make sure to get this version, and not a copy trying to make money off this devs hard work.;Asinine Vulpine;12.04.16;5;OTHER;PRICING;LICENSING
5729115b507c69054da8e24a;Abstract Art;01.01.03;love it Thank you for this great EB. wallpaper. I also paid the donation for this app. I just wish you tossed in a song or something for the paid version. But all in all it is good, it will be my main wallpaper for years.;Graham Fahlman;02.01.13;5;OTHER;PRICING;LICENSING
572910f5507c69054da8e1cf;Abstract Art;01.01.03;Doesn't access any personal data so 10/10;Nicolas Durden;30.12.14;5;INFORMATION_SEEKING;PROTECTION;PRIVACY
57291780507c69054da8e811;Signal Private Messenger;3.15.2;Don't fret the permissions I was hesitant about installing due to the permissions. They aren't nefarious, most of the permissions I was questioning are needed to verify contacts and create keys.;Ty Harlacker;01.05.16;5;INFORMATION_GIVING;PROTECTION;PRIVACY
5729c0b0507c690b8e0bd449;Amaze File Manager;3.0.1;Nice design however... For some reason its asking for root access when creating an empty file on my internal storage, yet when I deny it, it creates the file just the same?? Creating another file (`touch a.txt` in terminal emu) works fine with no root.;Marco Scannadinari;05.01.16;4;OTHER;PROTECTION;PRIVACY
5729c2e3507c690b8e0bd6de;Device Control [root];0.8.6.4-git-b3ba71;How to root;Ashwin Vaidya;28.02.16;1;INFORMATION_SEEKING;PROTECTION;PRIVACY
57291af5507c69054da8eb83;Financius - Expense Manager;0.19.7;5 stars for sure( as promised xD) Excellent app that allows cross device sync of all data(transactions and tags etc). Has password lock to keep your business private. Don't go a day without it. Keep up the good work dev!;Jer Ry;07.07.15;5;OTHER;PROTECTION;PRIVACY
572918af507c69054da8e969;Signal Private Messenger;3.15.2;Privacy? why you need so much permission? why you need my phone number? why I must register on your servers? open source? but what about your servers, which save my phone number?;Jin Muvarida;18.04.16;1;OTHER;PROTECTION;PRIVACY
57290fb4507c69054da8e033;Duck Duck GO;3.0.12;Appreciate your work You are one of the rarest companies that dont like searching people's private life;Teoman Celik;15.03.16;5;OTHER;PROTECTION;PRIVACY
57290fcf507c69054da8e05f;Duck Duck GO;3.0.12;Works well, discreet. In a world where 'Big Brother' watches everything we do, DuckDuckGo is one of the 'key' pieces to keeping a user's searches private... And with the integrated Tor support, this is completely achievable (requires the third-party Tor applications). Highly recommended, to all.;Gregory Opera;11.02.16;4;OTHER;PROTECTION;PRIVACY
5729184b507c69054da8e904;Signal Private Messenger;3.15.2;privacy protection without equal Signal take communications privacy protection to the next level;green mile;22.04.16;5;OTHER;PROTECTION;PRIVACY
57291609507c69054da8e682;BatteryBot Battery Indicator;9.0.1;Best one so far Just switched from using the battery circle app. They are both great, right to the point, does not require special permissions to any of your personal stuff and wont show any annoying ads either. What makes this one better than the circle one is that YOU CAN ACTUALLY READ the number on the taskbar, as the circle battery app looks ridiculously tiny.;Alexis Ruiz;10.09.15;5;INFORMATION_GIVING;PROTECTION;PRIVACY
57290fb9507c69054da8e043;Duck Duck GO;3.0.12;Ownz google Why use Google when this search engine makes less personal and more anonymous search results?;Mattias Wikman;04.03.16;5;INFORMATION_SEEKING;PROTECTION;PRIVACY
57291868507c69054da8e924;Signal Private Messenger;3.15.2;The best secure messenger! I was looking for such application for a long time and have found it . It is The Signal. It has default functionality(like Skype or Viber). But this app has one necessary thing for me: it is a good security. The best app for people who are worry about their privacy.;_Õ_¡_«_ü__ _Á„â„Ä_À_¡______;20.04.16;5;OTHER;PROTECTION;PRIVACY
5729c2b0507c690b8e0bd6a2;DashClock Widget;01.07.01;Good app, but needs a ton of permissions Why does a clock need to read my texts and location?;King Lumpy;01.03.16;1;OTHER;PROTECTION;PRIVACY
5729c0bb507c690b8e0bd463;Amaze File Manager;3.0.1;Immediately after installing and noticing how strange a file manager with access to accounts is, I started receiving spam requests over Skype. Until I get confirmation from someone with source code access, I'll just uninstall.;Dylan Hutchinson;02.04.16;1;OTHER;PROTECTION;PRIVACY
57893b35819cb7066ab3feb0;Marine Compass;3.4;Deserve 10 Practical and without a lot of permission;Mahmoud Akram;03.02.16;5;OTHER;PROTECTION;PRIVACY
57290f9d507c69054da8e00a;Duck Duck GO;3.0.12;Private secure=great;Michael Day;30.04.16;5;OTHER;PROTECTION;SECURITY
5729be6e507c690b8e0bd252;AcDisplay;03.08.04;Please fix this Love the app but why can i should i have to sacrifice the clock and other basic lock screen items for a widget wgy cant i have the clock displayed and the widget below it. And there is a glitch or maybe its purposely if u double press the home key (i guess it works only in phones with a solid home key like samsung not the touch) your this will bypass the ac display.i.e. if no security is enabled (e.g.pattern) u can unlock your phone by double pressing the home key instead of swiping;waleed sohail;02.05.16;4;OTHER;PROTECTION;SECURITY
5729bee5507c690b8e0bd2d8;AcDisplay;03.08.04;Impossible to uninstall Doesn't work with fingerprint API so you either have lower security or you have to unlock your device twice. Also you have to jump through hoops to uninstall this app, trying to deactivate it only causes Settings to crash.;Brad Lyons;02.04.16;1;FEATURE_REQUEST;PROTECTION;SECURITY
5729bf66507c690b8e0bd361;AcDisplay;03.08.04;Unlocking by home button Is there any way to disable unlocking by home button on Samsung devices. Plz add security features too in order to make this awesome;Vishal Mittal;07.03.16;3;FEATURE_REQUEST;PROTECTION;SECURITY
5729c0e2507c690b8e0bd4a8;Amaze File Manager;3.0.1;Getting there A good file explorer. Especially if you want open source, but a lack of network drive access makes me take a star off.;David B.;24.12.15;4;PROBLEM_DISCOVERY;PROTECTION;SECURITY
5729c0fd507c690b8e0bd4c3;Amaze File Manager;3.0.1;Bugs out on smb Smb connections aren't stable;Jari BeguÅÁ;29.11.15;4;PROBLEM_DISCOVERY;PROTECTION;SECURITY
5729c3a0507c690b8e0bd7fa;Terminal Emulator for Android;1.0.70;Looks good, but no SSH? RLY?;Jakub Gabzdyl;01.02.16;2;OTHER;PROTECTION;SECURITY
57291aab507c69054da8eb41;Financius - Expense Manager;0.19.7;Sync security What about privacy? It's kinda dangerous to sync anything money-related without client-side encryption.;Maxim S;28.09.15;5;OTHER;PROTECTION;SECURITY
5729bee0507c690b8e0bd2d1;AcDisplay;03.08.04;best lock screen but.. no security features, you have to use the phones own lockscreen which will require you to unlock the device twice. please consider adding even just pin and pattern, this will allow us to keep the phone private among friends even if it is not really secure(I read the faqs my phone does not allow pins only, it comes with the default lockscreen my phone will have 2 lockscreens when i enable it);Elli Rellosa;04.04.16;4;OTHER;PROTECTION;SECURITY
572917f6507c69054da8e8b2;Signal Private Messenger;3.15.2;Password protection It would be better if u add password protection on start. But good app.;Mr. Huseynov;25.04.16;5;OTHER;PROTECTION;SECURITY
572918c4507c69054da8e97e;Signal Private Messenger;3.15.2;Yup Easy to use. Simple to set up. Great to have piece of mind over what I send and knowing that it will protected.;Victor Trevino;17.04.16;5;OTHER;PROTECTION;SECURITY
57291010507c69054da8e09e;Xabber;1.0.30;Nice The only issue - I couldn't find where's the password protection. Could you tell me, where it is or add it to the app, please? It would be nice for it to ask for a password to see the contacts and conversations after I press some button, lock screen or some combination, for example.;_¨_È_ü„è Julia;08.10.15;4;INFORMATION_GIVING;PROTECTION;SECURITY
5729c03b507c690b8e0bd414;AcDisplay;03.08.04;Works well. I like the look and the minimalist nature. It would be nice to have some sort of lock protection though.;Kyle Ross;31.01.16;3;INFORMATION_GIVING;PROTECTION;SECURITY
572917b0507c69054da8e85d;Signal Private Messenger;3.15.2;Secure and simple Works well has a nice interface, and is able to secure your messages to other Whisper users. Seamlessly simple.;Preet Saini;28.04.16;5;OTHER;PROTECTION;SECURITY
5729c0e8507c690b8e0bd4b0;Amaze File Manager;3.0.1;Very nice file manager.but.. Whenever I try to delete smb server from list by tap and hold it crashes. While taking backup of any application it crashes. It can beat major file managers but need some more features like ssh file sharing,sftp,ftp or making phone as ftp server. Keep it up;mohit tank;15.12.15;3;OTHER;PROTECTION;SECURITY
